Protein.Group,AccessionID,AreaAvg,AreaSD,AreaRSD,missingAreaCount,method,mass
A0A2U9PHN9;A0A653FPS2;A0QNY9;I7G1D3,A0A2U9PHN9,23307.4,1344.47442891265,5.76844448077714,0,DIA,15300
A0A2U9PHN9;A0A653FPS2;A0QNY9;I7G1D3,A0A653FPS2,23307.4,1344.47442891265,5.76844448077714,0,DIA,44551
A0A2U9PHN9;A0A653FPS2;A0QNY9;I7G1D3,A0QNY9,23307.4,1344.47442891265,5.76844448077714,0,DIA,39480
A0A2U9PHN9;A0A653FPS2;A0QNY9;I7G1D3,I7G1D3,23307.4,1344.47442891265,5.76844448077714,0,DIA,17993
A0A2U9PHP0;A0A8B4QKG6;A0QP10;I7FVU1,A0A2U9PHP0,213206.666666667,3337.00079912087,1.56514843146909,0,DIA,37234
A0A2U9PHP0;A0A8B4QKG6;A0QP10;I7FVU1,A0A8B4QKG6,213206.666666667,3337.00079912087,1.56514843146909,0,DIA,15664
A0A2U9PHP0;A0A8B4QKG6;A0QP10;I7FVU1,A0QP10,213206.666666667,3337.00079912087,1.56514843146909,0,DIA,84173
A0A2U9PHP0;A0A8B4QKG6;A0QP10;I7FVU1,I7FVU1,213206.666666667,3337.00079912087,1.56514843146909,0,DIA,17430
A0A2U9PHP1;A0A8B4QJX3;A0QNY6;I7FCP7,A0A2U9PHP1,19661.7666666667,1030.67327671446,5.24201763853603,0,DIA,32751
A0A2U9PHP1;A0A8B4QJX3;A0QNY6;I7FCP7,A0A8B4QJX3,19661.7666666667,1030.67327671446,5.24201763853603,0,DIA,25529
A0A2U9PHP1;A0A8B4QJX3;A0QNY6;I7FCP7,A0QNY6,19661.7666666667,1030.67327671446,5.24201763853603,0,DIA,15664
A0A2U9PHP1;A0A8B4QJX3;A0QNY6;I7FCP7,I7FCP7,19661.7666666667,1030.67327671446,5.24201763853603,0,DIA,25529
A0A2U9PHP8;A0A8B4QJR6;A0QP28;I7F527,A0A2U9PHP8,78432.7333333333,4622.7573939515,5.89391341789036,0,DIA,12780
A0A2U9PHP8;A0A8B4QJR6;A0QP28;I7F527,A0A8B4QJR6,78432.7333333333,4622.7573939515,5.89391341789036,0,DIA,37234
A0A2U9PHP8;A0A8B4QJR6;A0QP28;I7F527,A0QP28,78432.7333333333,4622.7573939515,5.89391341789036,0,DIA,27055
A0A2U9PHP8;A0A8B4QJR6;A0QP28;I7F527,I7F527,78432.7333333333,4622.7573939515,5.89391341789036,0,DIA,27055
A0A2U9PHQ1;A0A8B4QJW5;A0QNZ6;I7FCQ7,A0A2U9PHQ1,13261.9,1349.26603751818,10.1740024997789,0,DIA,44551
A0A2U9PHQ1;A0A8B4QJW5;A0QNZ6;I7FCQ7,A0A8B4QJW5,13261.9,1349.26603751818,10.1740024997789,0,DIA,39480
A0A2U9PHQ1;A0A8B4QJW5;A0QNZ6;I7FCQ7,A0QNZ6,13261.9,1349.26603751818,10.1740024997789,0,DIA,44799
A0A2U9PHQ1;A0A8B4QJW5;A0QNZ6;I7FCQ7,I7FCQ7,13261.9,1349.26603751818,10.1740024997789,0,DIA,37105
A0A2U9PHQ2;A0A8B4QKF5;A0QP20;I7FVV1,A0A2U9PHQ2,37713.7666666667,2239.25964848504,5.93751260190143,0,DIA,9976
A0A2U9PHQ2;A0A8B4QKF5;A0QP20;I7FVV1,A0A8B4QKF5,37713.7666666667,2239.25964848504,5.93751260190143,0,DIA,17430
A0A2U9PHQ2;A0A8B4QKF5;A0QP20;I7FVV1,A0QP20,37713.7666666667,2239.25964848504,5.93751260190143,0,DIA,11670
A0A2U9PHQ2;A0A8B4QKF5;A0QP20;I7FVV1,I7FVV1,37713.7666666667,2239.25964848504,5.93751260190143,0,DIA,38121
A0A2U9PHS2;A0A8B4QJU5;A0QP16;I7FCS7,A0A2U9PHS2,68630.7333333333,4652.30515909407,6.77874901394138,0,DIA,36624
A0A2U9PHS2;A0A8B4QJU5;A0QP16;I7FCS7,A0A8B4QJU5,68630.7333333333,4652.30515909407,6.77874901394138,0,DIA,45384
A0A2U9PHS2;A0A8B4QJU5;A0QP16;I7FCS7,A0QP16,68630.7333333333,4652.30515909407,6.77874901394138,0,DIA,45384
A0A2U9PHS2;A0A8B4QJU5;A0QP16;I7FCS7,I7FCS7,68630.7333333333,4652.30515909407,6.77874901394138,0,DIA,35807
A0A2U9PHS4;A0A8B4QKC6;A0QP50;I7FVX9,A0A2U9PHS4,20086.5666666667,3749.52529573189,18.6668302152113,0,DIA,45384
A0A2U9PHS4;A0A8B4QKC6;A0QP50;I7FVX9,A0A8B4QKC6,20086.5666666667,3749.52529573189,18.6668302152113,0,DIA,35807
A0A2U9PHS4;A0A8B4QKC6;A0QP50;I7FVX9,A0QP50,20086.5666666667,3749.52529573189,18.6668302152113,0,DIA,43259
A0A2U9PHS4;A0A8B4QKC6;A0QP50;I7FVX9,I7FVX9,20086.5666666667,3749.52529573189,18.6668302152113,0,DIA,43259
A0A2U9PHT2;A0A8B4QJT7;A0QP26;I7FCT7,A0A2U9PHT2,17392.4,221.857521846792,1.27560038779463,0,DIA,27674
A0A2U9PHT2;A0A8B4QJT7;A0QP26;I7FCT7,A0A8B4QJT7,17392.4,221.857521846792,1.27560038779463,0,DIA,42819
A0A2U9PHT2;A0A8B4QJT7;A0QP26;I7FCT7,A0QP26,17392.4,221.857521846792,1.27560038779463,0,DIA,27674
A0A2U9PHT2;A0A8B4QJT7;A0QP26;I7FCT7,I7FCT7,17392.4,221.857521846792,1.27560038779463,0,DIA,27674
A0A2U9PHT7;A0A653FIA0;A0QP55;I7FVY3,A0A2U9PHT7,7125.77,696.740595774352,9.77775869519157,1,DIA,23823
A0A2U9PHT7;A0A653FIA0;A0QP55;I7FVY3,A0A653FIA0,7125.77,696.740595774352,9.77775869519157,1,DIA,11581
A0A2U9PHT7;A0A653FIA0;A0QP55;I7FVY3,A0QP55,7125.77,696.740595774352,9.77775869519157,1,DIA,31247
A0A2U9PHT7;A0A653FIA0;A0QP55;I7FVY3,I7FVY3,7125.77,696.740595774352,9.77775869519157,1,DIA,23823
A0A2U9PHT8;A0A8B4QJM6;A0QP49;I7G1H3,A0A2U9PHT8,83534.2666666667,18616.6460745037,22.2862387106254,0,DIA,27674
A0A2U9PHT8;A0A8B4QJM6;A0QP49;I7G1H3,A0A8B4QJM6,83534.2666666667,18616.6460745037,22.2862387106254,0,DIA,14763
A0A2U9PHT8;A0A8B4QJM6;A0QP49;I7G1H3,A0QP49,83534.2666666667,18616.6460745037,22.2862387106254,0,DIA,27570
A0A2U9PHT8;A0A8B4QJM6;A0QP49;I7G1H3,I7G1H3,83534.2666666667,18616.6460745037,22.2862387106254,0,DIA,9041
A0A2U9PHU0;A0A8B4QJP1;A0QP48;I7F546,A0A2U9PHU0,52605.8333333333,587.716813893676,1.11720844753024,0,DIA,31247
A0A2U9PHU0;A0A8B4QJP1;A0QP48;I7F546,A0A8B4QJP1,52605.8333333333,587.716813893676,1.11720844753024,0,DIA,14763
A0A2U9PHU0;A0A8B4QJP1;A0QP48;I7F546,A0QP48,52605.8333333333,587.716813893676,1.11720844753024,0,DIA,14763
A0A2U9PHU0;A0A8B4QJP1;A0QP48;I7F546,I7F546,52605.8333333333,587.716813893676,1.11720844753024,0,DIA,27581
A0A2U9PHU5;A0A8B4QJN0;A0QP73;I7F571,A0A2U9PHU5,17562.0333333333,1009.21930388461,5.74659713217304,0,DIA,23683
A0A2U9PHU5;A0A8B4QJN0;A0QP73;I7F571,A0A8B4QJN0,17562.0333333333,1009.21930388461,5.74659713217304,0,DIA,29061
A0A2U9PHU5;A0A8B4QJN0;A0QP73;I7F571,A0QP73,17562.0333333333,1009.21930388461,5.74659713217304,0,DIA,21531
A0A2U9PHU5;A0A8B4QJN0;A0QP73;I7F571,I7F571,17562.0333333333,1009.21930388461,5.74659713217304,0,DIA,9041
A0A2U9PHU6;A0A8B4QJY5;A0QP52;I7G2T1,A0A2U9PHU6,44460,5838.74709505387,13.1325845592755,0,DIA,39482
A0A2U9PHU6;A0A8B4QJY5;A0QP52;I7G2T1,A0A8B4QJY5,44460,5838.74709505387,13.1325845592755,0,DIA,54620
A0A2U9PHU6;A0A8B4QJY5;A0QP52;I7G2T1,A0QP52,44460,5838.74709505387,13.1325845592755,0,DIA,29048
A0A2U9PHU6;A0A8B4QJY5;A0QP52;I7G2T1,I7G2T1,44460,5838.74709505387,13.1325845592755,0,DIA,98787
A0A2U9PHV0,A0A2U9PHV0,25461.9666666667,2354.25465345899,9.24616187068161,0,DIA,21069
A0A2U9PHW8;A0A653FIC4;A0QP86;I7FCZ2,A0A2U9PHW8,48954.6,1646.2317060487,3.36277225439222,0,DIA,98745
A0A2U9PHW8;A0A653FIC4;A0QP86;I7FCZ2,A0A653FIC4,48954.6,1646.2317060487,3.36277225439222,0,DIA,53279
A0A2U9PHW8;A0A653FIC4;A0QP86;I7FCZ2,A0QP86,48954.6,1646.2317060487,3.36277225439222,0,DIA,39482
A0A2U9PHW8;A0A653FIC4;A0QP86;I7FCZ2,I7FCZ2,48954.6,1646.2317060487,3.36277225439222,0,DIA,46633
A0A2U9PHX3;A0A653FJU9;A0QP82;I7G2U7,A0A2U9PHX3,7450.04333333333,1526.50154802848,20.4898344845664,0,DIA,52361
A0A2U9PHX3;A0A653FJU9;A0QP82;I7G2U7,A0A653FJU9,7450.04333333333,1526.50154802848,20.4898344845664,0,DIA,23106
A0A2U9PHX3;A0A653FJU9;A0QP82;I7G2U7,A0QP82,7450.04333333333,1526.50154802848,20.4898344845664,0,DIA,16747
A0A2U9PHX3;A0A653FJU9;A0QP82;I7G2U7,I7G2U7,7450.04333333333,1526.50154802848,20.4898344845664,0,DIA,98745
A0A2U9PHX4;A0A8B4QK65;A0QP54;I7G1H6,A0A2U9PHX4,8998.33666666667,508.909259331498,5.65559256319776,0,DIA,34935
A0A2U9PHX4;A0A8B4QK65;A0QP54;I7G1H6,A0A8B4QK65,8998.33666666667,508.909259331498,5.65559256319776,0,DIA,22918
A0A2U9PHX4;A0A8B4QK65;A0QP54;I7G1H6,A0QP54,8998.33666666667,508.909259331498,5.65559256319776,0,DIA,27570
A0A2U9PHX4;A0A8B4QK65;A0QP54;I7G1H6,I7G1H6,8998.33666666667,508.909259331498,5.65559256319776,0,DIA,16731
A0A2U9PHX7;A0A653FIB6;A0QP95;I7FD02,A0A2U9PHX7,15259.2,1402.99490020456,9.19441976122313,0,DIA,52057
A0A2U9PHX7;A0A653FIB6;A0QP95;I7FD02,A0A653FIB6,15259.2,1402.99490020456,9.19441976122313,0,DIA,53279
A0A2U9PHX7;A0A653FIB6;A0QP95;I7FD02,A0QP95,15259.2,1402.99490020456,9.19441976122313,0,DIA,35807
A0A2U9PHX7;A0A653FIB6;A0QP95;I7FD02,I7FD02,15259.2,1402.99490020456,9.19441976122313,0,DIA,21138
A0A2U9PHY3;A0A8B4QKA5;A0QPE4;I7FD59,A0A2U9PHY3,71679.6333333333,1920.34399609375,2.6790650381309,0,DIA,9041
A0A2U9PHY3;A0A8B4QKA5;A0QPE4;I7FD59,A0A8B4QKA5,71679.6333333333,1920.34399609375,2.6790650381309,0,DIA,21503
A0A2U9PHY3;A0A8B4QKA5;A0QPE4;I7FD59,A0QPE4,71679.6333333333,1920.34399609375,2.6790650381309,0,DIA,54650
A0A2U9PHY3;A0A8B4QKA5;A0QPE4;I7FD59,I7FD59,71679.6333333333,1920.34399609375,2.6790650381309,0,DIA,43259
A0A2U9PHZ1;A0A653FI15;A0QP97;I7F598,A0A2U9PHZ1,16738.6666666667,1523.5861456883,9.10219539004481,0,DIA,36624
A0A2U9PHZ1;A0A653FI15;A0QP97;I7F598,A0A653FI15,16738.6666666667,1523.5861456883,9.10219539004481,0,DIA,33658
A0A2U9PHZ1;A0A653FI15;A0QP97;I7F598,A0QP97,16738.6666666667,1523.5861456883,9.10219539004481,0,DIA,54650
A0A2U9PHZ1;A0A653FI15;A0QP97;I7F598,I7F598,16738.6666666667,1523.5861456883,9.10219539004481,0,DIA,26693
A0A2U9PI00;A0A653FJS5;I7G2U9,A0A2U9PI00,3223.05333333333,99.6999169173843,3.093337484871,0,DIA,14408
A0A2U9PI00;A0A653FJS5;I7G2U9,A0A653FJS5,3223.05333333333,99.6999169173843,3.093337484871,0,DIA,45354
A0A2U9PI00;A0A653FJS5;I7G2U9,I7G2U9,3223.05333333333,99.6999169173843,3.093337484871,0,DIA,9299
A0A2U9PI05,A0A2U9PI05,3712.12,1158.86316155101,31.2183647498198,1,DIA,36540
A0A2U9PI10;A0A653FJR7;A0QP96;I7G2V4,A0A2U9PI10,20607.3,1000.95234152281,4.8572706833152,0,DIA,26693
A0A2U9PI10;A0A653FJR7;A0QP96;I7G2V4,A0A653FJR7,20607.3,1000.95234152281,4.8572706833152,0,DIA,32307
A0A2U9PI10;A0A653FJR7;A0QP96;I7G2V4,A0QP96,20607.3,1000.95234152281,4.8572706833152,0,DIA,54650
A0A2U9PI10;A0A653FJR7;A0QP96;I7G2V4,I7G2V4,20607.3,1000.95234152281,4.8572706833152,0,DIA,14408
A0A2U9PI11;A0A8B4QJE6;I7F5K5;Q3L889,A0A2U9PI11,6959.19666666667,492.50946359774,7.07710224596431,0,DIA,9299
A0A2U9PI11;A0A8B4QJE6;I7F5K5;Q3L889,A0A8B4QJE6,6959.19666666667,492.50946359774,7.07710224596431,0,DIA,23823
A0A2U9PI11;A0A8B4QJE6;I7F5K5;Q3L889,I7F5K5,6959.19666666667,492.50946359774,7.07710224596431,0,DIA,39482
A0A2U9PI11;A0A8B4QJE6;I7F5K5;Q3L889,Q3L889,6959.19666666667,492.50946359774,7.07710224596431,0,DIA,98745
A0A2U9PI16;A0A653FIR1;A0QP93;I7G1K3,A0A2U9PI16,138890,3210.97975702121,2.31188692995983,0,DIA,26693
A0A2U9PI16;A0A653FIR1;A0QP93;I7G1K3,A0A653FIR1,138890,3210.97975702121,2.31188692995983,0,DIA,31247
A0A2U9PI16;A0A653FIR1;A0QP93;I7G1K3,A0QP93,138890,3210.97975702121,2.31188692995983,0,DIA,39482
A0A2U9PI16;A0A653FIR1;A0QP93;I7G1K3,I7G1K3,138890,3210.97975702121,2.31188692995983,0,DIA,52057
A0A2U9PI18;A0A8B4QJD1;A0QPD8;I7FW66,A0A2U9PI18,43875.9666666667,3161.53632010346,7.20562203021577,0,DIA,29061
A0A2U9PI18;A0A8B4QJD1;A0QPD8;I7FW66,A0A8B4QJD1,43875.9666666667,3161.53632010346,7.20562203021577,0,DIA,46639
A0A2U9PI18;A0A8B4QJD1;A0QPD8;I7FW66,A0QPD8,43875.9666666667,3161.53632010346,7.20562203021577,0,DIA,14408
A0A2U9PI18;A0A8B4QJD1;A0QPD8;I7FW66,I7FW66,43875.9666666667,3161.53632010346,7.20562203021577,0,DIA,32294
A0A2U9PI20;A0A653FPH5;A0QPI9;I7F5L4,A0A2U9PI20,9484.14333333333,222.87388459246,2.34996326773278,0,DIA,23683
A0A2U9PI20;A0A653FPH5;A0QPI9;I7F5L4,A0A653FPH5,9484.14333333333,222.87388459246,2.34996326773278,0,DIA,46633
A0A2U9PI20;A0A653FPH5;A0QPI9;I7F5L4,A0QPI9,9484.14333333333,222.87388459246,2.34996326773278,0,DIA,9041
A0A2U9PI20;A0A653FPH5;A0QPI9;I7F5L4,I7F5L4,9484.14333333333,222.87388459246,2.34996326773278,0,DIA,23823
A0A2U9PI33;A0A8B4QJA5;A0QPJ7;I7FWD2,A0A2U9PI33,49617.1,2011.96968416525,4.0549925009024,0,DIA,9299
A0A2U9PI33;A0A8B4QJA5;A0QPJ7;I7FWD2,A0A8B4QJA5,49617.1,2011.96968416525,4.0549925009024,0,DIA,29061
A0A2U9PI33;A0A8B4QJA5;A0QPJ7;I7FWD2,A0QPJ7,49617.1,2011.96968416525,4.0549925009024,0,DIA,22636
A0A2U9PI33;A0A8B4QJA5;A0QPJ7;I7FWD2,I7FWD2,49617.1,2011.96968416525,4.0549925009024,0,DIA,14408
A0A2U9PI39;A0A8B4QJ83;A0QPL1;I7G1U4,A0A2U9PI39,11375.1333333333,953.658127073498,8.38370943994941,0,DIA,31247
A0A2U9PI39;A0A8B4QJ83;A0QPL1;I7G1U4,A0A8B4QJ83,11375.1333333333,953.658127073498,8.38370943994941,0,DIA,9299
A0A2U9PI39;A0A8B4QJ83;A0QPL1;I7G1U4,A0QPL1,11375.1333333333,953.658127073498,8.38370943994941,0,DIA,107115
A0A2U9PI39;A0A8B4QJ83;A0QPL1;I7G1U4,I7G1U4,11375.1333333333,953.658127073498,8.38370943994941,0,DIA,52057
A0A2U9PI49;A0A653FL88;A0QPM2;I7G1U9,A0A2U9PI49,10397.5633333333,806.034154756071,7.75214469886442,0,DIA,26693
A0A2U9PI49;A0A653FL88;A0QPM2;I7G1U9,A0A653FL88,10397.5633333333,806.034154756071,7.75214469886442,0,DIA,14763
A0A2U9PI49;A0A653FL88;A0QPM2;I7G1U9,A0QPM2,10397.5633333333,806.034154756071,7.75214469886442,0,DIA,16747
A0A2U9PI49;A0A653FL88;A0QPM2;I7G1U9,I7G1U9,10397.5633333333,806.034154756071,7.75214469886442,0,DIA,21503
A0A2U9PI54;A0A653FLH3;A0QPL0;I7F5N2,A0A2U9PI54,164485.666666667,6418.90616330643,3.90241064366689,0,DIA,16747
A0A2U9PI54;A0A653FLH3;A0QPL0;I7F5N2,A0A653FLH3,164485.666666667,6418.90616330643,3.90241064366689,0,DIA,53279
A0A2U9PI54;A0A653FLH3;A0QPL0;I7F5N2,A0QPL0,164485.666666667,6418.90616330643,3.90241064366689,0,DIA,35807
A0A2U9PI54;A0A653FLH3;A0QPL0;I7F5N2,I7F5N2,164485.666666667,6418.90616330643,3.90241064366689,0,DIA,53279
A0A2U9PI55;A0A653FJP3;A0QPL3;I7FDD3,A0A2U9PI55,31699.0333333333,961.60715644869,3.03355356719192,0,DIA,46633
A0A2U9PI55;A0A653FJP3;A0QPL3;I7FDD3,A0A653FJP3,31699.0333333333,961.60715644869,3.03355356719192,0,DIA,22636
A0A2U9PI55;A0A653FJP3;A0QPL3;I7FDD3,A0QPL3,31699.0333333333,961.60715644869,3.03355356719192,0,DIA,21503
A0A2U9PI55;A0A653FJP3;A0QPL3;I7FDD3,I7FDD3,31699.0333333333,961.60715644869,3.03355356719192,0,DIA,24400
A0A2U9PI59;A0A653FJV8,A0A2U9PI59,7649.91,2034.85532635615,26.5997289687872,1,DIA,72090
A0A2U9PI59;A0A653FJV8,A0A653FJV8,7649.91,2034.85532635615,26.5997289687872,1,DIA,49736
A0A2U9PI63;A0A653FLI3;A0QPM1;I7F5P4,A0A2U9PI63,15059.9,1091.2783375473,7.24625221646426,0,DIA,72120
A0A2U9PI63;A0A653FLI3;A0QPM1;I7F5P4,A0A653FLI3,15059.9,1091.2783375473,7.24625221646426,0,DIA,49736
A0A2U9PI63;A0A653FLI3;A0QPM1;I7F5P4,A0QPM1,15059.9,1091.2783375473,7.24625221646426,0,DIA,32120
A0A2U9PI63;A0A653FLI3;A0QPM1;I7F5P4,I7F5P4,15059.9,1091.2783375473,7.24625221646426,0,DIA,49736
A0A2U9PI72;A0A653FLG3;A0QPM7;I7F5P7,A0A2U9PI72,3278.88,654.217947399794,19.9524821707349,0,DIA,49736
A0A2U9PI72;A0A653FLG3;A0QPM7;I7F5P7,A0A653FLG3,3278.88,654.217947399794,19.9524821707349,0,DIA,7496
A0A2U9PI72;A0A653FLG3;A0QPM7;I7F5P7,A0QPM7,3278.88,654.217947399794,19.9524821707349,0,DIA,7496
A0A2U9PI72;A0A653FLG3;A0QPM7;I7F5P7,I7F5P7,3278.88,654.217947399794,19.9524821707349,0,DIA,26920
A0A2U9PI81;A0A8B4QJL6;A0QPJ0;I7G1T4,A0A2U9PI81,302105.666666667,15210.6108139461,5.03486445050002,0,DIA,26920
A0A2U9PI81;A0A8B4QJL6;A0QPJ0;I7G1T4,A0A8B4QJL6,302105.666666667,15210.6108139461,5.03486445050002,0,DIA,26920
A0A2U9PI81;A0A8B4QJL6;A0QPJ0;I7G1T4,A0QPJ0,302105.666666667,15210.6108139461,5.03486445050002,0,DIA,26920
A0A2U9PI81;A0A8B4QJL6;A0QPJ0;I7G1T4,I7G1T4,302105.666666667,15210.6108139461,5.03486445050002,0,DIA,14973
A0A2U9PI90;A0A653FJZ1;A0QPN0;I7FDE7,A0A2U9PI90,67336.6333333333,1980.27059346276,2.94085180002974,0,DIA,48726
A0A2U9PI90;A0A653FJZ1;A0QPN0;I7FDE7,A0A653FJZ1,67336.6333333333,1980.27059346276,2.94085180002974,0,DIA,30078
A0A2U9PI90;A0A653FJZ1;A0QPN0;I7FDE7,A0QPN0,67336.6333333333,1980.27059346276,2.94085180002974,0,DIA,9130
A0A2U9PI90;A0A653FJZ1;A0QPN0;I7FDE7,I7FDE7,67336.6333333333,1980.27059346276,2.94085180002974,0,DIA,30078
A0A2U9PIA2;A0A8B4QK61;A0QPK4;I7G378,A0A2U9PIA2,8190.86666666667,146.998220850912,1.79466016031163,0,DIA,48111
A0A2U9PIA2;A0A8B4QK61;A0QPK4;I7G378,A0A8B4QK61,8190.86666666667,146.998220850912,1.79466016031163,0,DIA,48756
A0A2U9PIA2;A0A8B4QK61;A0QPK4;I7G378,A0QPK4,8190.86666666667,146.998220850912,1.79466016031163,0,DIA,17737
A0A2U9PIA2;A0A8B4QK61;A0QPK4;I7G378,I7G378,8190.86666666667,146.998220850912,1.79466016031163,0,DIA,30078
A0A2U9PIA3,A0A2U9PIA3,14822.2,1420.65244518144,9.58462606887938,0,DIA,50210
A0A2U9PIB2;A0A653FLF4;A0QPL6;I7F5N8,A0A2U9PIB2,244955.333333333,17778.1483944007,7.25771027414552,0,DIA,30078
A0A2U9PIB2;A0A653FLF4;A0QPL6;I7F5N8,A0A653FLF4,244955.333333333,17778.1483944007,7.25771027414552,0,DIA,48125
A0A2U9PIB2;A0A653FLF4;A0QPL6;I7F5N8,A0QPL6,244955.333333333,17778.1483944007,7.25771027414552,0,DIA,17737
A0A2U9PIB2;A0A653FLF4;A0QPL6;I7F5N8,I7F5N8,244955.333333333,17778.1483944007,7.25771027414552,0,DIA,48726
A0A2U9PIB3;A0A653FJQ3;A0QPM3;I7FWF1,A0A2U9PIB3,16887.5333333333,676.326935241629,4.00488882474426,0,DIA,17737
A0A2U9PIB3;A0A653FJQ3;A0QPM3;I7FWF1,A0A653FJQ3,16887.5333333333,676.326935241629,4.00488882474426,0,DIA,48726
A0A2U9PIB3;A0A653FJQ3;A0QPM3;I7FWF1,A0QPM3,16887.5333333333,676.326935241629,4.00488882474426,0,DIA,29161
A0A2U9PIB3;A0A653FJQ3;A0QPM3;I7FWF1,I7FWF1,16887.5333333333,676.326935241629,4.00488882474426,0,DIA,34504
A0A2U9PIH8;A0A8B4QJY7;A0QPS8;I7FWI2,A0A2U9PIH8,8483.11666666667,168.170980057004,1.98241974813114,0,DIA,34504
A0A2U9PIH8;A0A8B4QJY7;A0QPS8;I7FWI2,A0A8B4QJY7,8483.11666666667,168.170980057004,1.98241974813114,0,DIA,32366
A0A2U9PIH8;A0A8B4QJY7;A0QPS8;I7FWI2,A0QPS8,8483.11666666667,168.170980057004,1.98241974813114,0,DIA,32758
A0A2U9PIH8;A0A8B4QJY7;A0QPS8;I7FWI2,I7FWI2,8483.11666666667,168.170980057004,1.98241974813114,0,DIA,24858
A0A2U9PIJ4;A0A8B4QJ08;A0QPS6;I7F5U6,A0A2U9PIJ4,64290.6666666667,2697.90515091493,4.19641806625368,0,DIA,34142
A0A2U9PIJ4;A0A8B4QJ08;A0QPS6;I7F5U6,A0A8B4QJ08,64290.6666666667,2697.90515091493,4.19641806625368,0,DIA,27643
A0A2U9PIJ4;A0A8B4QJ08;A0QPS6;I7F5U6,A0QPS6,64290.6666666667,2697.90515091493,4.19641806625368,0,DIA,23532
A0A2U9PIJ4;A0A8B4QJ08;A0QPS6;I7F5U6,I7F5U6,64290.6666666667,2697.90515091493,4.19641806625368,0,DIA,7105
A0A2U9PIJ6;A0A653FJV2;A0QPS7;I7G1X8,A0A2U9PIJ6,3722.32333333333,162.016405753656,4.35256132380555,0,DIA,26512
A0A2U9PIJ6;A0A653FJV2;A0QPS7;I7G1X8,A0A653FJV2,3722.32333333333,162.016405753656,4.35256132380555,0,DIA,47286
A0A2U9PIJ6;A0A653FJV2;A0QPS7;I7G1X8,A0QPS7,3722.32333333333,162.016405753656,4.35256132380555,0,DIA,16892
A0A2U9PIJ6;A0A653FJV2;A0QPS7;I7G1X8,I7G1X8,3722.32333333333,162.016405753656,4.35256132380555,0,DIA,27643
A0A2U9PIJ8;A0A653FJZ3;A0QPU7;I7G1Y9,A0A2U9PIJ8,12033.9,586.691511784516,4.8753231436568,0,DIA,29134
A0A2U9PIJ8;A0A653FJZ3;A0QPU7;I7G1Y9,A0A653FJZ3,12033.9,586.691511784516,4.8753231436568,0,DIA,26321
A0A2U9PIJ8;A0A653FJZ3;A0QPU7;I7G1Y9,A0QPU7,12033.9,586.691511784516,4.8753231436568,0,DIA,47313
A0A2U9PIJ8;A0A653FJZ3;A0QPU7;I7G1Y9,I7G1Y9,12033.9,586.691511784516,4.8753231436568,0,DIA,16906
A0A2U9PIK5;A0A8B4QIY7;A0QPV5;I7FDL1,A0A2U9PIK5,151779.666666667,1023.48636206514,0.674323764534867,0,DIA,16753
A0A2U9PIK5;A0A8B4QIY7;A0QPV5;I7FDL1,A0A8B4QIY7,151779.666666667,1023.48636206514,0.674323764534867,0,DIA,16892
A0A2U9PIK5;A0A8B4QIY7;A0QPV5;I7FDL1,A0QPV5,151779.666666667,1023.48636206514,0.674323764534867,0,DIA,16709
A0A2U9PIK5;A0A8B4QIY7;A0QPV5;I7FDL1,I7FDL1,151779.666666667,1023.48636206514,0.674323764534867,0,DIA,26321
A0A2U9PIK8;A0A653FLK5;A0QPS9;I7FDJ1,A0A2U9PIK8,18054.3333333333,1341.63728829119,7.43110954872065,0,DIA,24858
A0A2U9PIK8;A0A653FLK5;A0QPS9;I7FDJ1,A0A653FLK5,18054.3333333333,1341.63728829119,7.43110954872065,0,DIA,32120
A0A2U9PIK8;A0A653FLK5;A0QPS9;I7FDJ1,A0QPS9,18054.3333333333,1341.63728829119,7.43110954872065,0,DIA,26457
A0A2U9PIK8;A0A653FLK5;A0QPS9;I7FDJ1,I7FDJ1,18054.3333333333,1341.63728829119,7.43110954872065,0,DIA,24858
A0A2U9PIN2;A0A8B4R2S4;A0QZR1;I7GBD5,A0A2U9PIN2,16645,1764.23629653173,10.5991967349458,0,DIA,50106
A0A2U9PIN2;A0A8B4R2S4;A0QZR1;I7GBD5,A0A8B4R2S4,16645,1764.23629653173,10.5991967349458,0,DIA,34142
A0A2U9PIN2;A0A8B4R2S4;A0QZR1;I7GBD5,A0QZR1,16645,1764.23629653173,10.5991967349458,0,DIA,26457
A0A2U9PIN2;A0A8B4R2S4;A0QZR1;I7GBD5,I7GBD5,16645,1764.23629653173,10.5991967349458,0,DIA,34142
A0A2U9PIN5;A0A8B4R5D7;A0QZR0;I7FGD8,A0A2U9PIN5,32707.9,795.697071755325,2.43273665308786,0,DIA,32366
A0A2U9PIN5;A0A8B4R5D7;A0QZR0;I7FGD8,A0A8B4R5D7,32707.9,795.697071755325,2.43273665308786,0,DIA,7105
A0A2U9PIN5;A0A8B4R5D7;A0QZR0;I7FGD8,A0QZR0,32707.9,795.697071755325,2.43273665308786,0,DIA,29134
A0A2U9PIN5;A0A8B4R5D7;A0QZR0;I7FGD8,I7FGD8,32707.9,795.697071755325,2.43273665308786,0,DIA,23532
A0A2U9PIN7;A0A653FLD3;A0QPS5;I7G3D4,A0A2U9PIN7,2797.74333333333,687.020091215194,24.5562229754884,0,DIA,17737
